acc,accuracy,average_response_time,avg_rt,background,batchId,batchTitle,bidi,block,browser,canvas_backend,clock_backend,color_backend,compensation,componentId,componentPos,componentResultId,componentTitle,coordinates,correct,count_Clearscreen,count_Duration,count_GreenDot,count_Instructions,count_Instructions2,count_IsI,count_RedDot,count_TimeEnd,count_Trial,count_experiment,count_loopBlock2,count_mainloop,count_new_logger,count_new_sketchpad,count_new_sketchpad_1,count_osweb,count_pauze,date,datetime,delay_Duration,delay_IsI,description,disable_garbage_collection,duration,experiment,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,groupMemberId,groupResultId,height,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,response,response_Instructions,response_Instructions2,response_TimeEnd,response_pauze,response_time,response_time_Instructions,response_time_Instructions2,response_time_TimeEnd,response_time_pauze,round_decimals,sampler_backend,screen,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,studyId,studyResultId,studyTitle,subject_nr,subject_parity,system,time_Clearscreen,time_Duration,time_GreenDot,time_Instructions,time_Instructions2,time_IsI,time_RedDot,time_TimeEnd,time_loopBlock2,time_mainloop,time_new_logger,time_new_sketchpad_1,time_pauze,title,total_correct,total_response_time,total_responses,uniform_coordinates,w,width,workerId
0,0,1011,1011,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),816,2835,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1011,23132,,1011,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,29474,27623,26078,69,,23225,28458,28459,69,69,29474,23211,,TimingLong,0,1011,1,yes,8,1024,482
0,0,798,798,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,3,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),803,2824,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,585,23132,,585,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,34939,33523,32344,69,,29502,34340,34340,69,69,34939,23211,,TimingLong,0,1596,2,yes,8,1024,482
0,0,761,761,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,5,2,2,0,0,2,2,2,2,0,0,0,2,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),808,3034,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,686,23132,,686,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,40906,39391,37991,69,,34944,40207,40207,69,69,40906,23211,,TimingLong,0,2282,3,yes,8,1024,482
0,0,736,736,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,7,3,3,0,0,3,3,3,3,0,0,0,3,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),727,2890,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,660,23132,,660,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,46490,45091,43808,69,,40911,45827,45827,69,69,46490,23211,,TimingLong,0,2942,4,yes,8,1024,482
0,0,774,774,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,9,4,4,0,0,4,4,4,4,0,0,0,4,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),842,3002,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,927,23132,,927,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,52692,50908,49508,69,,46501,51759,51759,69,69,52692,23211,,TimingLong,0,3869,5,yes,8,1024,482
0,0,767,767,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,11,5,5,0,0,5,5,5,5,0,0,0,5,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),821,3217,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,732,23132,,732,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,58807,57224,55942,69,,52707,58059,58059,69,69,58807,23211,,TimingLong,0,4601,6,yes,8,1024,482
0,0,751,751,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,13,6,6,0,0,6,6,6,6,0,0,0,6,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),761,2946,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,658,23132,,658,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,64373,62941,61774,69,,58817,63708,63708,69,69,64373,23211,,TimingLong,0,5259,7,yes,8,1024,482
0,0,737,737,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,15,7,7,0,0,7,7,7,7,0,0,0,7,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),858,3049,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,635,23132,,635,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,70141,68624,67442,69,,64384,69492,69492,69,69,70141,23211,,TimingLong,0,5894,8,yes,8,1024,482
0,0,731,731,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,17,8,8,0,0,8,8,8,8,0,0,0,8,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),743,3215,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,689,23132,,689,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,76007,74558,73377,69,,70151,75309,75309,69,69,76007,23211,,TimingLong,0,6583,9,yes,8,1024,482
0,0,700,700,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,19,9,9,0,0,9,9,9,9,0,0,0,9,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),811,2943,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,419,23132,,419,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,81907,80658,78979,69,,76018,81475,81475,69,69,81907,23211,,TimingLong,0,7002,10,yes,8,1024,482
0,0,728,728,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,21,10,10,0,0,10,10,10,10,0,0,0,10,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),744,2987,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1001,23132,,1001,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,87958,86191,84909,69,,81919,86941,86941,69,69,87958,23211,,TimingLong,0,8003,11,yes,8,1024,482
0,0,766,766,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,23,11,11,0,0,11,11,11,11,0,0,0,11,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),795,2978,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1194,23132,,1194,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,94507,92507,90960,69,,87968,93308,93308,69,69,94507,23211,,TimingLong,0,9197,12,yes,8,1024,482
0,0,767,767,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,25,12,12,0,0,12,12,12,12,0,0,0,12,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),871,2896,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,778,23132,,778,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,100507,98825,97426,69,,94519,99716,99716,69,69,100507,23211,,TimingLong,0,9975,13,yes,8,1024,482
0,0,773,773,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,27,13,13,0,0,13,13,13,13,0,0,0,13,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),823,2893,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,840,23132,,840,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,106391,104707,103425,69,,100519,105542,105542,69,69,106391,23211,,TimingLong,0,10815,14,yes,8,1024,482
0,0,787,787,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,29,14,14,0,0,14,14,14,14,0,0,0,14,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),748,3167,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,985,23132,,985,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,112741,110975,109575,69,,106401,111741,111741,69,69,112741,23211,,TimingLong,0,11800,15,yes,8,1024,482
0,0,779,779,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,31,15,15,0,0,15,15,15,15,0,0,0,15,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),769,3041,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,671,23132,,671,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,118458,116992,115810,69,,112751,117775,117775,69,69,118458,23211,,TimingLong,0,12471,16,yes,8,1024,482
0,0,795,795,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,33,16,16,0,0,16,16,16,16,0,0,0,16,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),824,2916,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1047,23132,,1047,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,124825,122941,121392,69,,118468,123775,123775,69,69,124825,23211,,TimingLong,0,13518,17,yes,8,1024,482
0,0,797,797,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,35,17,17,0,0,17,17,17,17,0,0,0,17,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),859,3136,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,821,23132,,821,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,131241,129541,127992,69,,124837,130408,130409,69,69,131241,23211,,TimingLong,0,14339,18,yes,8,1024,482
0,0,811,811,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,37,18,18,0,0,18,18,18,18,0,0,0,18,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),857,3104,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1078,23132,,1078,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,137857,135909,134358,69,,131251,136776,136776,69,69,137857,23211,,TimingLong,0,15417,19,yes,8,1024,482
0,0,805,805,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,39,19,19,0,0,19,19,19,19,0,0,0,19,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),812,2856,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,677,23132,,677,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,143507,142008,140741,69,,137870,142825,142825,69,69,143507,23211,,TimingLong,0,16094,20,yes,8,1024,482
0,0,826,826,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,41,20,20,0,0,20,20,20,20,0,0,0,20,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),835,2964,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1258,23132,,1258,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,149891,147775,146492,69,,143517,148628,148628,69,69,149891,23211,,TimingLong,0,17352,21,yes,8,1024,482
0,0,838,838,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,43,21,21,0,0,21,21,21,21,0,0,0,21,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),872,2773,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1075,23132,,1075,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,156341,154375,152692,69,,149902,155259,155259,69,69,156341,23211,,TimingLong,0,18427,22,yes,8,1024,482
0,0,849,849,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,45,22,22,0,0,22,22,22,22,0,0,0,22,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),847,2911,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1090,23132,,1090,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,162776,160825,159277,69,,156353,161676,161676,69,69,162776,23211,,TimingLong,0,19517,23,yes,8,1024,482
0,0,855,855,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,47,23,23,0,0,23,23,23,23,0,0,0,23,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),798,3104,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1001,23132,,1001,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,169124,167308,165909,69,,162786,168109,168109,69,69,169124,23211,,TimingLong,0,20518,24,yes,8,1024,482
0,0,861,861,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,49,24,24,0,0,24,24,24,24,0,0,0,24,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),700,2948,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1010,23132,,1010,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,175508,173775,172092,69,,169134,174492,174492,69,69,175508,23211,,TimingLong,0,21528,25,yes,8,1024,482
0,0,895,895,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,51,25,25,0,0,25,25,25,25,0,0,0,25,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),839,2767,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1748,23132,,1748,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,182575,179976,178292,69,,175520,180826,180826,69,69,182575,23211,,TimingLong,0,23276,26,yes,8,1024,482
0,0,911,911,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,53,26,26,0,0,26,26,26,26,0,0,0,26,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),834,3225,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1314,23132,,1314,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,189391,187225,185827,69,,182585,188076,188076,69,69,189391,23211,,TimingLong,0,24590,27,yes,8,1024,482
0,0,927,927,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,55,27,27,0,0,27,27,27,27,0,0,0,27,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),777,3105,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1358,23132,,1358,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,196341,194191,192509,69,,189401,194976,194976,69,69,196341,23211,,TimingLong,0,25948,28,yes,8,1024,482
0,0,917,917,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,57,28,28,0,0,28,28,28,28,0,0,0,28,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),875,3102,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,640,23132,,640,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,202175,200643,199459,69,,196351,201526,201526,69,69,202175,23211,,TimingLong,0,26588,29,yes,8,1024,482
0,0,935,935,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,59,29,29,0,0,29,29,29,29,0,0,0,29,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),814,3032,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1464,23132,,1464,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,208791,206509,205226,69,,202188,207326,207326,69,69,208791,23211,,TimingLong,0,28052,30,yes,8,1024,482
0,0,930,930,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,61,30,30,0,0,30,30,30,30,0,0,0,30,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),825,2837,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,764,23132,,764,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,214425,212825,211644,69,,208801,213658,213658,69,69,214425,23211,,TimingLong,0,28816,31,yes,8,1024,482
0,0,933,933,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,63,31,31,0,0,31,31,31,31,0,0,0,31,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),716,3210,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1034,23132,,1034,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,220725,218942,217659,69,,214435,219676,219676,69,69,220725,23211,,TimingLong,0,29850,32,yes,8,1024,482
0,0,935,935,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,65,32,32,0,0,32,32,32,32,0,0,0,32,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),705,2964,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1001,23132,,1001,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,227125,225392,223709,69,,220735,226109,226109,69,69,227125,23211,,TimingLong,0,30851,33,yes,8,1024,482
0,0,952,952,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,67,33,33,0,0,33,33,33,33,0,0,0,33,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),796,2819,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1512,23132,,1512,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,233441,231125,229959,69,,227137,231926,231926,69,69,233441,23211,,TimingLong,0,32363,34,yes,8,1024,482
0,0,952,952,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,69,34,34,0,0,34,34,34,34,0,0,0,34,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),890,2864,The main experiment item,yes,1675,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,958,23132,,958,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,239876,238009,236327,69,,233452,238912,238912,69,69,239876,23211,,TimingLong,0,33321,35,yes,8,1024,482
0,0,953,953,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,71,35,35,0,0,35,35,35,35,0,0,0,35,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),727,2772,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,998,23132,,998,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,245959,244225,242676,69,,239888,244960,244960,69,69,245959,23211,,TimingLong,0,34319,36,yes,8,1024,482
0,0,951,951,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,73,36,36,0,0,36,36,36,36,0,0,0,36,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),733,2959,The main experiment item,yes,1535,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,851,23132,,851,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,252092,250491,248943,69,,245969,251226,251227,69,69,252092,23211,,TimingLong,0,35170,37,yes,8,1024,482
0,0,954,954,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,75,37,37,0,0,37,37,37,37,0,0,0,37,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),840,2808,The main experiment item,yes,1395,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1077,23132,,1077,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,258259,256325,254927,69,,252102,257176,257177,69,69,258259,23211,,TimingLong,0,36247,38,yes,8,1024,482
0,0,966,966,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,77,38,38,0,0,38,38,38,38,0,0,0,38,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),780,3030,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1437,23132,,1437,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,264825,262592,261310,69,,258269,263377,263377,69,69,264825,23211,,TimingLong,0,37684,39,yes,8,1024,482
0,0,971,971,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,79,39,39,0,0,39,39,39,39,0,0,0,39,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),779,2764,The main experiment item,yes,1165,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1149,23132,,1149,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,270726,268793,267610,69,,264836,269576,269577,69,69,270727,23211,,TimingLong,0,38833,40,yes,8,1024,482
0,0,973,973,black,48,Default,no,1,,xpyriment,legacy,legacy,0,45,1,411,OSWeb experiment,uniform,undefined,81,40,40,0,0,40,40,40,40,0,0,0,40,0,1,0,0,,Fri Nov 15 2019 10:33:41 GMT+0100 (Central European Standard Time),784,3041,The main experiment item,yes,1265,,/Users/rijn/Downloads,no,mono,no,18,no,white,no,no,None,null,768,legacy,xpyriment,osweb,1.3.3,space,space,,space,,1074,23132,,1074,,2,legacy,,1573810423788,1024,2,48000,-16,experiment,45,411,TimingLong,999999999,odd,,276959,275076,273793,69,,270742,275876,275876,69,69,276959,23211,,TimingLong,0,39907,41,yes,8,1024,482
